Pipeline	DisorderID	DisorderName	TP	FN	FN+FP	affected	FNwHet	FNwCNVHet	FNw_Multi_HetGene	FNFPwHet	FNFPwCNVHet	FNFPw_Multi_HetGene
test_AA10.3_batch2	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	7	1	0	8	0	0	0	0	0	0
test_AA10.3_batch2	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	6	2	0	8	2	0	0	0	0	0
test_AA10.3_batch2	59	Glutaric Acidemia type I (GA1)	8	0	0	8	0	0	0	0	0	0
test_AA10.3_batch2	62	Hypermethioninemia (MET/MAT Deficiency)	1	0	0	1	0	0	0	0	0	0
test_AA10.3_batch2	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	1	0	0	1	0	0	0	0	0	0
test_AA10.3_batch2	64	Isovaleric Acidemia (IVA)	8	0	0	8	0	0	0	0	0	0
test_AA10.3_batch2	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	2	0	0	2	0	0	0	0	0	0
test_AA10.3_batch2	66	Maple Syrup Urine Disease (MSUD)	3	0	0	3	0	0	0	0	0	0
test_AA10.3_batch2	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	40	0	0	40	0	0	0	0	0	0
test_AA10.3_batch2	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	4	0	0	4	0	0	0	0	0	0
test_AA10.3_batch2	70	Methylmalonic Acidemia mut 0 (MMA)	4	0	0	4	0	0	0	0	0	0
test_AA10.3_batch2	71	Methylmalonic Acidemia mut- (MMA)	3	0	0	3	0	0	0	0	0	0
test_AA10.3_batch2	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	1	1	0	2	0	0	0	0	0	0
test_AA10.3_batch2	76	Propionic Acidemia (PA)	1	0	0	1	0	0	0	0	0	0
test_AA10.3_batch2	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	8	21	1	30	17	0	0	1	0	0
test_AA10.3_batch2	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	0	0	1	0	0	0	0	0	0
test_AA10.3_batch2	79	Tyrosinemia type I	1	0	0	1	0	0	0	0	0	0
test_AA10.3_batch2	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	5	0	0	5	0	0	0	0	0	0
test_AA10.3_batch2	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	1	Phenylketonuria (PKU) 	12	15	0	27	11	0	0	0	0	0
AA10.6.NonSyn.005_filter4	104	Methylmalonic Acidemia, unclassified (MMA)	2	3	0	5	3	0	1	0	0	0
AA10.6.NonSyn.005_filter4	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	5	2	0	7	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	2	Hyperphenylalaninemia, variant	4	4	0	8	4	0	0	0	0	0
AA10.6.NonSyn.005_filter4	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	4	Hyperphenylalaninemia, benign	13	7	0	20	6	0	0	0	0	0
AA10.6.NonSyn.005_filter4	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	10	12	0	22	5	0	0	0	0	0
AA10.6.NonSyn.005_filter4	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	49	Argininemia/Arginase Deficiency (ARG)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	5	3	1	9	3	0	0	0	0	0
AA10.6.NonSyn.005_filter4	51	Beta-Ketothiolase Deficiency (BKT)	0	2	0	2	2	0	0	0	0	0
AA10.6.NonSyn.005_filter4	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	1	3	0	4	2	0	0	0	0	0
AA10.6.NonSyn.005_filter4	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	13	17	3	33	9	0	0	2	0	0
AA10.6.NonSyn.005_filter4	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	0	2	0	2	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	6	4	0	10	3	0	0	0	0	0
AA10.6.NonSyn.005_filter4	59	Glutaric Acidemia type I (GA1)	15	9	0	24	6	0	0	0	0	0
AA10.6.NonSyn.005_filter4	62	Hypermethioninemia (MET/MAT Deficiency)	3	4	1	8	4	0	0	0	0	0
AA10.6.NonSyn.005_filter4	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	4	5	0	9	4	0	0	0	0	0
AA10.6.NonSyn.005_filter4	64	Isovaleric Acidemia (IVA)	7	13	1	21	7	0	0	0	0	0
AA10.6.NonSyn.005_filter4	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	2	4	0	6	3	0	0	0	0	0
AA10.6.NonSyn.005_filter4	66	Maple Syrup Urine Disease (MSUD)	7	5	0	12	2	1	0	0	0	0
AA10.6.NonSyn.005_filter4	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	81	27	1	109	26	0	0	1	0	0
AA10.6.NonSyn.005_filter4	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	18	0	20	5	0	0	0	0	0
AA10.6.NonSyn.005_filter4	70	Methylmalonic Acidemia mut 0 (MMA)	5	9	0	14	5	2	0	0	0	0
AA10.6.NonSyn.005_filter4	71	Methylmalonic Acidemia mut- (MMA)	2	11	1	14	1	0	0	0	0	0
AA10.6.NonSyn.005_filter4	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	5	1	0	6	1	0	0	0	0	0
AA10.6.NonSyn.005_filter4	73	Multiple Carboxylase Deficiency (MCD)	1	3	0	4	1	0	0	0	0	0
AA10.6.NonSyn.005_filter4	76	Propionic Acidemia (PA)	3	4	1	8	1	0	0	1	0	0
AA10.6.NonSyn.005_filter4	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	20	16	1	37	8	0	0	1	0	0
AA10.6.NonSyn.005_filter4	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	3	0	4	3	0	0	0	0	0
AA10.6.NonSyn.005_filter4	79	Tyrosinemia type I	3	3	0	6	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	16	15	0	31	5	0	0	0	0	0
AA10.6.NonSyn.005_filter4	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	1	2	0	3	0	0	0	0	0	0
AA10.6.NonSyn.005_filter4	89	Ethylmalonic Encephalopathy (EE)	0	1	0	1	1	0	0	0	0	0
AA10.6.NonSyn.005_batch1	1	Phenylketonuria (PKU) 	9	12	0	21	9	0	0	0	0	0
AA10.6.NonSyn.005_batch1	104	Methylmalonic Acidemia, unclassified (MMA)	0	2	0	2	2	0	1	0	0	0
AA10.6.NonSyn.005_batch1	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	1	2	0	3	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	2	Hyperphenylalaninemia, variant	4	3	0	7	3	0	0	0	0	0
AA10.6.NonSyn.005_batch1	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	2	0	0	2	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	4	Hyperphenylalaninemia, benign	9	2	0	11	2	0	0	0	0	0
AA10.6.NonSyn.005_batch1	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	8	7	0	15	5	0	0	0	0	0
AA10.6.NonSyn.005_batch1	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	0	0	1	1	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	51	Beta-Ketothiolase Deficiency (BKT)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	4	4	1	9	2	0	0	1	0	0
AA10.6.NonSyn.005_batch1	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	3	3	0	6	3	0	0	0	0	0
AA10.6.NonSyn.005_batch1	59	Glutaric Acidemia type I (GA1)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	62	Hypermethioninemia (MET/MAT Deficiency)	0	1	0	1	1	0	0	0	0	0
AA10.6.NonSyn.005_batch1	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	1	2	0	3	1	0	0	0	0	0
AA10.6.NonSyn.005_batch1	64	Isovaleric Acidemia (IVA)	0	2	0	2	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	66	Maple Syrup Urine Disease (MSUD)	1	1	1	3	1	0	0	1	0	0
AA10.6.NonSyn.005_batch1	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	14	3	0	17	3	0	0	0	0	0
AA10.6.NonSyn.005_batch1	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	0	2	0	2	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	70	Methylmalonic Acidemia mut 0 (MMA)	0	1	0	1	1	1	0	0	0	0
AA10.6.NonSyn.005_batch1	71	Methylmalonic Acidemia mut- (MMA)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	2	1	0	3	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	73	Multiple Carboxylase Deficiency (MCD)	0	1	0	1	1	0	0	0	0	0
AA10.6.NonSyn.005_batch1	76	Propionic Acidemia (PA)	2	1	0	3	0	0	0	0	0	0
AA10.6.NonSyn.005_batch1	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	7	7	0	14	3	0	0	0	0	0
AA10.6.NonSyn.005_batch1	78	Trifunctional Protein Deficiency (TFP Deficiency)	0	1	0	1	1	0	0	0	0	0
AA10.6.NonSyn.005_batch1	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	2	3	0	5	1	0	0	0	0	0
AA10.6.NonSyn.005_batch1	89	Ethylmalonic Encephalopathy (EE)	1	0	0	1	0	0	0	0	0	0
AA10.1_filter2	1	Phenylketonuria (PKU) 	59	2	0	61	2	0	0	0	0	0
AA10.1_filter2	104	Methylmalonic Acidemia, unclassified (MMA)	6	1	0	7	0	0	0	0	0	0
AA10.1_filter2	109	Remethylation Defects (MTHFR, MTR, MTRR, Cbl D v1, Cbl G Deficiencies)	1	0	0	1	0	0	0	0	0	0
AA10.1_filter2	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	10	2	0	12	0	0	0	0	0	0
AA10.1_filter2	2	Hyperphenylalaninemia, variant	20	0	0	20	0	0	0	0	0	0
AA10.1_filter2	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	2	0	0	2	0	0	0	0	0	0
AA10.1_filter2	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
AA10.1_filter2	4	Hyperphenylalaninemia, benign	29	3	0	32	2	0	0	0	0	0
AA10.1_filter2	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	3	1	0	4	0	0	0	0	0	0
AA10.1_filter2	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	1	0	0	1	0	0	0	0	0	0
AA10.1_filter2	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	28	10	1	39	10	0	0	1	0	0
AA10.1_filter2	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	1	0	0	1	0	0	0	0	0	0
AA10.1_filter2	49	Argininemia/Arginase Deficiency (ARG)	3	0	0	3	0	0	0	0	0	0
AA10.1_filter2	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	10	0	0	10	0	0	0	0	0	0
AA10.1_filter2	51	Beta-Ketothiolase Deficiency (BKT)	3	0	0	3	0	0	0	0	0	0
AA10.1_filter2	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.1_filter2	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	4	2	0	6	1	0	0	0	0	0
AA10.1_filter2	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	33	7	2	42	1	0	0	1	0	0
AA10.1_filter2	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	1	1	0	2	0	0	0	0	0	0
AA10.1_filter2	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	14	4	0	18	3	0	0	0	0	0
AA10.1_filter2	59	Glutaric Acidemia type I (GA1)	27	4	0	31	1	0	0	0	0	0
AA10.1_filter2	62	Hypermethioninemia (MET/MAT Deficiency)	8	1	1	10	1	0	0	0	0	0
AA10.1_filter2	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	9	1	0	10	1	0	0	0	0	0
AA10.1_filter2	64	Isovaleric Acidemia (IVA)	25	4	1	30	3	0	0	0	0	0
AA10.1_filter2	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	9	0	0	9	0	0	0	0	0	0
AA10.1_filter2	66	Maple Syrup Urine Disease (MSUD)	21	4	0	25	3	1	2	0	0	0
AA10.1_filter2	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	143	11	1	155	11	0	0	0	0	0
AA10.1_filter2	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	25	1	0	26	0	0	0	0	0	0
AA10.1_filter2	70	Methylmalonic Acidemia mut 0 (MMA)	19	0	0	19	0	0	0	0	0	0
AA10.1_filter2	71	Methylmalonic Acidemia mut- (MMA)	7	11	1	19	1	0	0	0	0	0
AA10.1_filter2	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	7	2	0	9	0	0	0	0	0	0
AA10.1_filter2	73	Multiple Carboxylase Deficiency (MCD)	2	2	0	4	0	0	0	0	0	0
AA10.1_filter2	76	Propionic Acidemia (PA)	8	0	0	8	0	0	0	0	0	0
AA10.1_filter2	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	28	36	3	67	26	0	0	2	0	0
AA10.1_filter2	78	Trifunctional Protein Deficiency (TFP Deficiency)	4	0	0	4	0	0	0	0	0	0
AA10.1_filter2	79	Tyrosinemia type I	6	0	0	6	0	0	0	0	0	0
AA10.1_filter2	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	35	6	0	41	5	0	0	0	0	0
AA10.1_filter2	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
AA10.1_filter2	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	2	3	0	5	0	0	0	0	0	0
AA10.1_filter2	89	Ethylmalonic Encephalopathy (EE)	2	0	0	2	0	0	0	0	0	0
AA10.1_filter2	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
AA10.1_filter2	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
val_AA10.3_filter4	1	Phenylketonuria (PKU) 	16	0	0	16	0	0	0	0	0	0
val_AA10.3_filter4	104	Methylmalonic Acidemia, unclassified (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.3_filter4	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	1	1	0	2	0	0	0	0	0	0
val_AA10.3_filter4	2	Hyperphenylalaninemia, variant	6	0	0	6	0	0	0	0	0	0
val_AA10.3_filter4	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.3_filter4	4	Hyperphenylalaninemia, benign	10	0	0	10	0	0	0	0	0	0
val_AA10.3_filter4	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	11	0	0	11	0	0	0	0	0	0
val_AA10.3_filter4	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.3_filter4	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	9	0	0	9	0	0	0	0	0	0
val_AA10.3_filter4	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	2	2	0	4	2	0	0	0	0	0
val_AA10.3_filter4	59	Glutaric Acidemia type I (GA1)	1	0	0	1	0	0	0	0	0	0
val_AA10.3_filter4	62	Hypermethioninemia (MET/MAT Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.3_filter4	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	2	1	0	3	1	0	0	0	0	0
val_AA10.3_filter4	64	Isovaleric Acidemia (IVA)	0	2	0	2	0	0	0	0	0	0
val_AA10.3_filter4	66	Maple Syrup Urine Disease (MSUD)	1	1	0	2	1	0	1	0	0	0
val_AA10.3_filter4	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	11	1	0	12	1	0	0	0	0	0
val_AA10.3_filter4	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.3_filter4	70	Methylmalonic Acidemia mut 0 (MMA)	0	1	0	1	1	1	0	0	0	0
val_AA10.3_filter4	71	Methylmalonic Acidemia mut- (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.3_filter4	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	2	0	0	2	0	0	0	0	0	0
val_AA10.3_filter4	73	Multiple Carboxylase Deficiency (MCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.3_filter4	76	Propionic Acidemia (PA)	3	0	0	3	0	0	0	0	0	0
val_AA10.3_filter4	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	6	6	0	12	5	0	0	0	0	0
val_AA10.3_filter4	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.3_filter4	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	4	0	0	4	0	0	0	0	0	0
val_AA10.7_filter4	1	Phenylketonuria (PKU) 	16	0	0	16	0	0	0	0	0	0
val_AA10.7_filter4	104	Methylmalonic Acidemia, unclassified (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.7_filter4	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	1	1	0	2	0	0	0	0	0	0
val_AA10.7_filter4	2	Hyperphenylalaninemia, variant	5	1	0	6	1	0	0	0	0	0
val_AA10.7_filter4	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	0	1	0	1	0	0	0	0	0	0
val_AA10.7_filter4	4	Hyperphenylalaninemia, benign	9	1	0	10	1	0	0	0	0	0
val_AA10.7_filter4	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	3	8	0	11	3	0	0	0	0	0
val_AA10.7_filter4	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.7_filter4	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	7	2	0	9	1	0	0	0	0	0
val_AA10.7_filter4	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	2	2	0	4	1	0	0	0	0	0
val_AA10.7_filter4	59	Glutaric Acidemia type I (GA1)	0	1	0	1	0	0	0	0	0	0
val_AA10.7_filter4	62	Hypermethioninemia (MET/MAT Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.7_filter4	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	0	3	0	3	2	0	0	0	0	0
val_AA10.7_filter4	64	Isovaleric Acidemia (IVA)	0	2	0	2	0	0	0	0	0	0
val_AA10.7_filter4	66	Maple Syrup Urine Disease (MSUD)	0	2	0	2	1	0	0	0	0	0
val_AA10.7_filter4	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	4	8	0	12	6	0	0	0	0	0
val_AA10.7_filter4	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.7_filter4	70	Methylmalonic Acidemia mut 0 (MMA)	0	1	0	1	1	1	0	0	0	0
val_AA10.7_filter4	71	Methylmalonic Acidemia mut- (MMA)	0	1	0	1	1	0	0	0	0	0
val_AA10.7_filter4	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	1	1	0	2	0	0	0	0	0	0
val_AA10.7_filter4	73	Multiple Carboxylase Deficiency (MCD)	0	1	0	1	0	0	0	0	0	0
val_AA10.7_filter4	76	Propionic Acidemia (PA)	2	1	0	3	0	0	0	0	0	0
val_AA10.7_filter4	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	5	7	0	12	2	0	0	0	0	0
val_AA10.7_filter4	78	Trifunctional Protein Deficiency (TFP Deficiency)	0	1	0	1	1	0	0	0	0	0
val_AA10.7_filter4	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	2	2	0	4	1	0	0	0	0	0
AA10.6.NonSyn.005_filter3	1	Phenylketonuria (PKU) 	18	26	0	44	16	0	0	0	0	0
AA10.6.NonSyn.005_filter3	104	Methylmalonic Acidemia, unclassified (MMA)	3	4	0	7	3	0	1	0	0	0
AA10.6.NonSyn.005_filter3	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	6	2	0	8	0	0	0	0	0	0
AA10.6.NonSyn.005_filter3	2	Hyperphenylalaninemia, variant	6	7	1	14	7	0	0	1	0	0
AA10.6.NonSyn.005_filter3	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter3	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
AA10.6.NonSyn.005_filter3	4	Hyperphenylalaninemia, benign	18	10	0	28	9	0	0	0	0	0
AA10.6.NonSyn.005_filter3	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter3	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter3	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	15	15	1	31	7	0	0	0	0	0
AA10.6.NonSyn.005_filter3	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter3	49	Argininemia/Arginase Deficiency (ARG)	1	1	1	3	0	0	0	0	0	0
AA10.6.NonSyn.005_filter3	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	6	3	1	10	3	0	0	0	0	0
AA10.6.NonSyn.005_filter3	51	Beta-Ketothiolase Deficiency (BKT)	0	2	0	2	2	0	0	0	0	0
AA10.6.NonSyn.005_filter3	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.005_filter3	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	1	3	0	4	2	0	0	0	0	0
AA10.6.NonSyn.005_filter3	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	16	19	3	38	10	0	0	2	0	0
AA10.6.NonSyn.005_filter3	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	0	2	0	2	0	0	0	0	0	0
AA10.6.NonSyn.005_filter3	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	11	6	0	17	5	0	0	0	0	0
AA10.6.NonSyn.005_filter3	59	Glutaric Acidemia type I (GA1)	17	11	0	28	7	0	0	0	0	0
AA10.6.NonSyn.005_filter3	62	Hypermethioninemia (MET/MAT Deficiency)	4	4	1	9	4	0	0	0	0	0
AA10.6.NonSyn.005_filter3	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	4	6	0	10	4	0	0	0	0	0
AA10.6.NonSyn.005_filter3	64	Isovaleric Acidemia (IVA)	12	14	2	28	7	0	0	1	0	0
AA10.6.NonSyn.005_filter3	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	2	5	0	7	4	0	0	0	0	0
AA10.6.NonSyn.005_filter3	66	Maple Syrup Urine Disease (MSUD)	12	8	0	20	5	2	1	0	0	0
AA10.6.NonSyn.005_filter3	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	105	34	1	140	32	1	0	1	0	0
AA10.6.NonSyn.005_filter3	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	22	0	24	6	0	0	0	0	0
AA10.6.NonSyn.005_filter3	70	Methylmalonic Acidemia mut 0 (MMA)	6	11	0	17	6	2	0	0	0	0
AA10.6.NonSyn.005_filter3	71	Methylmalonic Acidemia mut- (MMA)	4	12	1	17	1	0	0	0	0	0
AA10.6.NonSyn.005_filter3	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	6	2	0	8	1	0	0	0	0	0
AA10.6.NonSyn.005_filter3	73	Multiple Carboxylase Deficiency (MCD)	1	3	0	4	1	0	0	0	0	0
AA10.6.NonSyn.005_filter3	76	Propionic Acidemia (PA)	3	4	1	8	1	0	0	1	0	0
AA10.6.NonSyn.005_filter3	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	23	33	1	57	19	0	0	1	0	0
AA10.6.NonSyn.005_filter3	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	3	0	4	3	0	0	0	0	0
AA10.6.NonSyn.005_filter3	79	Tyrosinemia type I	3	3	0	6	0	0	0	0	0	0
